ExtendedProperties,StudentID,ProgramCode,ProgramDescription,EligibilityStartDate,EligibilityEndDate,ParticipationStartDate,ParticipationEndDate,AcademicYear,ExtractedAt
[],44669,181,NSLP Free Meal Program,2020-10-14T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],44691,181,NSLP Free Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],44691,181,NSLP Free Meal Program,2019-08-22T00:00:00,2020-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],44691,181,NSLP Free Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],44691,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",44691,191,Homeless Program,,,2018-02-26T00:00:00,2018-06-14T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",44691,191,Homeless Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",44691,191,Homeless Program,2019-08-22T00:00:00,2020-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",44691,191,Homeless Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",44691,191,Homeless Program,2021-08-19T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],42405,122,NCLB Title I Part A Basic Targeted,,,2019-02-01T00:00:00,2019-06-13T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': '200'}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ' '}]",42412,144,Special Education,2017-03-28T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],42412,122,NCLB Title I Part A Basic Targeted,,,2015-09-28T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42412,122,NCLB Title I Part A Basic Targeted,,,2016-08-29T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42412,122,NCLB Title I Part A Basic Targeted,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42413,181,NSLP Free Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42413,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42493,122,NCLB Title I Part A Basic Targeted,,,2017-04-17T00:00:00,2017-06-02T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42493,122,NCLB Title I Part A Basic Targeted,,,2017-04-17T00:00:00,2017-06-02T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42714,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42719,122,NCLB Title I Part A Basic Targeted,,,2015-09-28T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42719,122,NCLB Title I Part A Basic Targeted,,,2016-08-29T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': '200'}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '2014-11-25T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': '10'}]",42722,144,Special Education,2011-05-16T00:00:00,2022-01-20T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42722,122,NCLB Title I Part A Basic Targeted,,,2016-08-29T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': '200'}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '2011-04-25T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': '10'}]",42723,144,Special Education,2011-05-16T00:00:00,2022-04-12T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42724,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2015-12-03T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42729,122,NCLB Title I Part A Basic Targeted,,,2017-03-31T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42729,122,NCLB Title I Part A Basic Targeted,,,2017-08-24T00:00:00,2018-06-14T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42737,127,Gifted and Talented Education (GATE),2017-08-24T00:00:00,,2017-08-24T00:00:00,,2021-2022,2026-02-22T00:12:11.319980
[],42737,181,NSLP Free Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42737,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42748,122,NCLB Title I Part A Basic Targeted,,,2015-12-07T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42748,122,NCLB Title I Part A Basic Targeted,,,2016-08-29T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42748,122,NCLB Title I Part A Basic Targeted,,,2017-08-24T00:00:00,2018-06-14T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42748,122,NCLB Title I Part A Basic Targeted,,,2018-10-20T00:00:00,2019-02-01T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42748,122,NCLB Title I Part A Basic Targeted,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42761,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2015-12-03T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42761,122,NCLB Title I Part A Basic Targeted,,,2018-10-20T00:00:00,2019-06-13T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42763,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42764,127,Gifted and Talented Education (GATE),2017-08-24T00:00:00,,2017-08-24T00:00:00,,2021-2022,2026-02-22T00:12:11.319980
[],42776,122,NCLB Title I Part A Basic Targeted,,,2015-09-28T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42776,122,NCLB Title I Part A Basic Targeted,,,2016-08-29T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42776,122,NCLB Title I Part A Basic Targeted,,,2017-08-24T00:00:00,2018-06-14T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42776,122,NCLB Title I Part A Basic Targeted,,,2018-10-20T00:00:00,2019-06-13T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42777,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42780,127,Gifted and Talented Education (GATE),2018-08-23T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],42789,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42790,127,Gifted and Talented Education (GATE),2017-08-24T00:00:00,,2017-08-24T00:00:00,,2021-2022,2026-02-22T00:12:11.319980
[],42813,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2015-12-03T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': '200'}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",42824,144,Special Education,2016-02-23T00:00:00,2019-02-01T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42824,181,NSLP Free Meal Program,2013-08-29T00:00:00,2015-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42824,181,NSLP Free Meal Program,2015-08-20T00:00:00,2016-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42824,181,NSLP Free Meal Program,2016-08-18T00:00:00,2017-06-08T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42824,181,NSLP Free Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42824,181,NSLP Free Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42824,181,NSLP Free Meal Program,2019-11-06T00:00:00,2020-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42824,181,NSLP Free Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42824,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",42824,191,Homeless Program,,,2015-08-20T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42824,122,NCLB Title I Part A Basic Targeted,,,2015-09-28T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",42824,191,Homeless Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",42824,191,Homeless Program,2019-08-22T00:00:00,2020-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",42824,191,Homeless Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",42824,191,Homeless Program,2021-08-19T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],42824,122,NCLB Title I Part A Basic Targeted,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42845,182,NSLP Reduced-Price Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42845,182,NSLP Reduced-Price Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42845,122,NCLB Title I Part A Basic Targeted,,,2016-02-09T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42845,122,NCLB Title I Part A Basic Targeted,,,2017-01-17T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42845,122,NCLB Title I Part A Basic Targeted,,,2017-08-24T00:00:00,2018-06-14T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42868,181,NSLP Free Meal Program,2014-08-21T00:00:00,2015-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42868,181,NSLP Free Meal Program,2015-08-20T00:00:00,2016-06-08T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42868,182,NSLP Reduced-Price Meal Program,2016-08-18T00:00:00,2017-06-08T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42868,181,NSLP Free Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42868,181,NSLP Free Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42868,182,NSLP Reduced-Price Meal Program,2019-09-25T00:00:00,2020-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42868,181,NSLP Free Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42868,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",42877,144,Special Education,2018-03-08T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],42877,122,NCLB Title I Part A Basic Targeted,,,2015-12-07T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42877,122,NCLB Title I Part A Basic Targeted,,,2017-08-24T00:00:00,2018-06-14T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42878,181,NSLP Free Meal Program,2016-04-01T00:00:00,2016-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42878,181,NSLP Free Meal Program,2016-08-18T00:00:00,2017-06-08T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42878,181,NSLP Free Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42878,181,NSLP Free Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42878,182,NSLP Reduced-Price Meal Program,2019-09-30T00:00:00,2020-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42878,122,NCLB Title I Part A Basic Targeted,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42885,181,NSLP Free Meal Program,2013-09-05T00:00:00,2015-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42885,181,NSLP Free Meal Program,2015-08-20T00:00:00,2016-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42885,181,NSLP Free Meal Program,2016-08-30T00:00:00,2017-06-08T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42885,181,NSLP Free Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42885,181,NSLP Free Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42886,182,NSLP Reduced-Price Meal Program,2015-08-25T00:00:00,2016-06-08T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42886,181,NSLP Free Meal Program,2016-08-18T00:00:00,2017-06-08T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42886,181,NSLP Free Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42886,181,NSLP Free Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42886,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42933,101,504 Accommodation Plan,2021-11-19T00:00:00,,2021-11-19T00:00:00,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '2015-06-05T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",42961,144,Special Education,2015-09-15T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],42961,182,NSLP Reduced-Price Meal Program,2013-10-01T00:00:00,2014-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42961,181,NSLP Free Meal Program,2014-09-03T00:00:00,2015-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42961,181,NSLP Free Meal Program,2015-08-20T00:00:00,2016-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42961,181,NSLP Free Meal Program,2016-08-30T00:00:00,2017-06-08T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42961,181,NSLP Free Meal Program,2017-10-16T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",42961,191,Homeless Program,,,2014-08-21T00:00:00,2015-06-11T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42961,122,NCLB Title I Part A Basic Targeted,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42968,181,NSLP Free Meal Program,2013-08-29T00:00:00,2014-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42968,181,NSLP Free Meal Program,2014-08-28T00:00:00,2015-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42968,181,NSLP Free Meal Program,2015-08-20T00:00:00,2016-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42968,181,NSLP Free Meal Program,2016-09-06T00:00:00,2017-06-08T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42968,181,NSLP Free Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42968,181,NSLP Free Meal Program,2018-09-10T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42968,181,NSLP Free Meal Program,2020-02-13T00:00:00,2020-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42968,181,NSLP Free Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42968,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],42968,122,NCLB Title I Part A Basic Targeted,,,2017-01-17T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],42968,122,NCLB Title I Part A Basic Targeted,,,2017-08-24T00:00:00,2018-06-14T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43087,181,NSLP Free Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],43106,122,NCLB Title I Part A Basic Targeted,,,2014-09-14T00:00:00,2015-12-03T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43390,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43393,122,NCLB Title I Part A Basic Targeted,,,2015-09-28T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43397,122,NCLB Title I Part A Basic Targeted,,,2015-12-07T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43397,122,NCLB Title I Part A Basic Targeted,,,2016-08-29T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43504,127,Gifted and Talented Education (GATE),2018-08-23T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],43509,122,NCLB Title I Part A Basic Targeted,,,2015-09-14T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43509,122,NCLB Title I Part A Basic Targeted,,,2017-08-24T00:00:00,2018-06-14T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43509,122,NCLB Title I Part A Basic Targeted,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': '200'}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '2015-04-27T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",43800,144,Special Education,2015-09-22T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],43800,122,NCLB Title I Part A Basic Targeted,,,2016-09-28T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43800,122,NCLB Title I Part A Basic Targeted,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-10-04T00:00:00,2022-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': '200'}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",43801,144,Special Education,2013-12-06T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],43801,122,NCLB Title I Part A Basic Targeted,,,2015-12-07T00:00:00,2016-06-09T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43801,122,NCLB Title I Part A Basic Targeted,,,2016-11-01T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],43801,122,NCLB Title I Part A Basic Targeted,,,2017-08-24T00:00:00,2018-06-14T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],44112,122,NCLB Title I Part A Basic Targeted,,,2018-10-20T00:00:00,2019-06-13T00:00:00,2021-2022,2026-02-22T00:12:11.319980
[],44194,122,NCLB Title I Part A Basic Targeted,,,2016-09-12T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",44199,144,Special Education,2017-09-12T00:00:00,,,,2021-2022,2026-02-22T00:12:11.319980
[],44199,181,NSLP Free Meal Program,2017-08-24T00:00:00,2018-06-14T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],44199,181,NSLP Free Meal Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],44199,181,NSLP Free Meal Program,2020-01-08T00:00:00,2020-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],44199,181,NSLP Free Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],44199,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
[],44199,122,NCLB Title I Part A Basic Targeted,,,2016-09-28T00:00:00,2017-06-08T00:00:00,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",44199,191,Homeless Program,2018-08-23T00:00:00,2019-06-13T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",44199,191,Homeless Program,2019-08-22T00:00:00,2020-06-11T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",44199,191,Homeless Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2021-2022,2026-02-22T00:12:11.319980
