ExtendedProperties,StudentID,ProgramCode,ProgramDescription,EligibilityStartDate,EligibilityEndDate,ParticipationStartDate,ParticipationEndDate,AcademicYear,ExtractedAt
[],45807,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2018-09-11T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45807,122,NCLB Title I Part A Basic Targeted,2021-09-08T00:00:00,2022-02-17T00:00:00,2021-09-08T00:00:00,2022-02-17T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45807,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2024-08-21T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '280'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Other Health Impairment (OHI)'}, {'Name': 'DisabilityCode2', 'Value': '240'}, {'Name': 'DisabilityCode2Description', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",47135,144,Special Education,2021-05-26T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47149,182,NSLP Reduced-Price Meal Program,2024-08-08T00:00:00,2024-10-01T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47149,181,NSLP Free Meal Program,2024-10-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47149,181,NSLP Free Meal Program,2025-07-02T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47150,181,NSLP Free Meal Program,2024-09-14T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47150,181,NSLP Free Meal Program,2025-07-02T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47151,181,NSLP Free Meal Program,2024-08-19T00:00:00,2024-08-19T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47151,181,NSLP Free Meal Program,2025-08-13T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47151,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2024-08-21T00:00:00,2025-12-15T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47163,181,NSLP Free Meal Program,2024-10-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47163,181,NSLP Free Meal Program,2025-08-04T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47164,181,NSLP Free Meal Program,2024-08-12T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47164,181,NSLP Free Meal Program,2025-07-02T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47167,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2024-09-13T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47167,122,NCLB Title I Part A Basic Targeted,,,2024-08-21T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],47183,181,NSLP Free Meal Program,2024-08-20T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': '280'}, {'Name': 'DisabilityCode2Description', 'Value': 'Other Health Impairment (OHI)'}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",47188,144,Special Education,2025-01-08T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47188,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47193,181,NSLP Free Meal Program,2024-10-09T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47195,181,NSLP Free Meal Program,2024-09-09T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47195,181,NSLP Free Meal Program,2025-07-02T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47195,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2024-09-19T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47195,122,NCLB Title I Part A Basic Targeted,,,2024-09-09T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",47196,144,Special Education,2021-03-24T00:00:00,2025-11-14T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47196,181,NSLP Free Meal Program,2024-09-07T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47196,181,NSLP Free Meal Program,2025-07-02T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47202,181,NSLP Free Meal Program,2025-07-02T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],47202,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2024-10-08T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47202,122,NCLB Title I Part A Basic Targeted,,,2025-09-25T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],47213,181,NSLP Free Meal Program,2024-11-07T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],47213,181,NSLP Free Meal Program,2025-08-13T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44730,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44730,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2021-12-16T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44764,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44764,122,NCLB Title I Part A Basic Targeted,,,2022-10-03T00:00:00,2023-05-24T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44764,122,NCLB Title I Part A Basic Targeted,,,2024-09-30T00:00:00,2024-11-14T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44764,122,NCLB Title I Part A Basic Targeted,,,2024-12-02T00:00:00,2025-02-03T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44764,122,NCLB Title I Part A Basic Targeted,,,2025-02-10T00:00:00,2025-04-18T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44764,122,NCLB Title I Part A Basic Targeted,,,2025-04-23T00:00:00,2025-05-23T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44765,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44765,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2021-12-16T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '320'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Autism (AUT)'}, {'Name': 'DisabilityCode2', 'Value': '280'}, {'Name': 'DisabilityCode2Description', 'Value': 'Other Health Impairment (OHI)'}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",44829,144,Special Education,2017-11-08T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44829,181,NSLP Free Meal Program,2019-08-28T00:00:00,2020-06-11T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44829,181,NSLP Free Meal Program,2021-10-04T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44829,181,NSLP Free Meal Program,2022-08-18T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44829,181,NSLP Free Meal Program,2023-07-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44829,182,NSLP Reduced-Price Meal Program,2024-08-16T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DwellingTypeCode', 'Value': '120'}, {'Name': 'DwellingTypeCodeDescription', 'Value': 'Temporarily Doubled Up'}, {'Name': 'RunawayIndicator', 'Value': 'N'}, {'Name': 'UnaccompaniedYouthIndicator', 'Value': 'N'}]",44829,191,Homeless Program,2019-08-22T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44897,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44898,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44898,122,NCLB Title I Part A Basic Targeted,,,2022-12-05T00:00:00,2023-03-22T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44899,182,NSLP Reduced-Price Meal Program,2024-08-12T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],44899,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44899,122,NCLB Title I Part A Basic Targeted,2022-01-21T00:00:00,2022-05-27T00:00:00,2022-01-21T00:00:00,2022-05-27T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44899,122,NCLB Title I Part A Basic Targeted,,,2022-10-03T00:00:00,2023-05-24T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44899,122,NCLB Title I Part A Basic Targeted,,,2024-09-30T00:00:00,2024-11-14T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44899,122,NCLB Title I Part A Basic Targeted,,,2024-12-02T00:00:00,2025-02-03T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44900,181,NSLP Free Meal Program,2019-03-19T00:00:00,2019-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44900,182,NSLP Reduced-Price Meal Program,2019-10-08T00:00:00,2020-06-11T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44900,181,NSLP Free Meal Program,2022-08-09T00:00:00,2022-08-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44900,182,NSLP Reduced-Price Meal Program,2023-08-14T00:00:00,2023-08-14T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44900,182,NSLP Reduced-Price Meal Program,2024-08-02T00:00:00,2024-08-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44900,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44900,122,NCLB Title I Part A Basic Targeted,,,2022-12-05T00:00:00,2023-03-22T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44900,122,NCLB Title I Part A Basic Targeted,,,2024-12-02T00:00:00,2024-02-03T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44900,122,NCLB Title I Part A Basic Targeted,,,2025-02-10T00:00:00,2025-04-18T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44900,122,NCLB Title I Part A Basic Targeted,,,2025-04-23T00:00:00,2025-05-23T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44902,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44908,101,504 Accommodation Plan,2025-01-24T00:00:00,,2025-01-24T00:00:00,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",44908,144,Special Education,2021-12-14T00:00:00,2024-12-06T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44908,182,NSLP Reduced-Price Meal Program,2022-08-10T00:00:00,2022-08-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],44908,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44908,122,NCLB Title I Part A Basic Targeted,2022-02-01T00:00:00,2022-06-02T00:00:00,2022-02-01T00:00:00,2022-06-02T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44910,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44910,122,NCLB Title I Part A Basic Targeted,,,2019-09-23T00:00:00,2020-03-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44910,122,NCLB Title I Part A Basic Targeted,,,2024-02-26T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44914,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44915,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44916,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],44931,185,Transitional Kindergarten (NO LONGER IN USE),,,2018-08-23T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45071,185,Transitional Kindergarten (NO LONGER IN USE),,,2019-01-11T00:00:00,2019-06-13T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45106,101,504 Accommodation Plan,2025-10-15T00:00:00,,2025-10-15T00:00:00,,2025-2026,2026-02-22T00:23:38.893767
[],45106,182,NSLP Reduced-Price Meal Program,2022-08-10T00:00:00,2022-08-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45106,181,NSLP Free Meal Program,2023-08-02T00:00:00,2023-08-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45106,181,NSLP Free Meal Program,2024-01-15T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45106,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],45106,181,NSLP Free Meal Program,2025-08-04T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45106,122,NCLB Title I Part A Basic Targeted,,,2019-09-23T00:00:00,2019-11-15T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45106,122,NCLB Title I Part A Basic Targeted,,,2023-10-06T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45106,122,NCLB Title I Part A Basic Targeted,,,2024-09-30T00:00:00,2024-11-14T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45108,181,NSLP Free Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],45108,182,NSLP Reduced-Price Meal Program,2025-04-14T00:00:00,2024-07-01T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45108,181,NSLP Free Meal Program,2025-07-02T00:00:00,2026-06-30T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45108,122,NCLB Title I Part A Basic Targeted,,,2022-12-05T00:00:00,2023-03-22T00:00:00,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",45110,144,Special Education,2020-01-13T00:00:00,2022-01-07T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45110,122,NCLB Title I Part A Basic Targeted,,,2019-12-03T00:00:00,2020-03-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45110,122,NCLB Title I Part A Basic Targeted,,,2022-12-05T00:00:00,2023-03-22T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45110,122,NCLB Title I Part A Basic Targeted,,,2025-02-10T00:00:00,2025-04-18T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45113,122,NCLB Title I Part A Basic Targeted,,,2019-12-03T00:00:00,2020-03-06T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45113,122,NCLB Title I Part A Basic Targeted,2022-04-13T00:00:00,2022-05-12T00:00:00,2022-04-13T00:00:00,2022-05-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45113,122,NCLB Title I Part A Basic Targeted,,,2025-02-26T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45113,122,NCLB Title I Part A Basic Targeted,,,2024-12-02T00:00:00,2025-02-03T00:00:00,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",45135,144,Special Education,2023-04-25T00:00:00,2025-06-03T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45135,122,NCLB Title I Part A Basic Targeted,,,2022-10-03T00:00:00,2023-02-16T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45135,122,NCLB Title I Part A Basic Targeted,,,2023-10-06T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45136,182,NSLP Reduced-Price Meal Program,2022-08-09T00:00:00,2022-08-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45136,182,NSLP Reduced-Price Meal Program,2023-08-05T00:00:00,2023-08-05T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45136,182,NSLP Reduced-Price Meal Program,2024-08-12T00:00:00,2024-08-12T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45136,122,NCLB Title I Part A Basic Targeted,,,2022-12-05T00:00:00,2023-03-22T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45136,122,NCLB Title I Part A Basic Targeted,,,2024-09-30T00:00:00,2024-11-14T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45136,122,NCLB Title I Part A Basic Targeted,,,2024-12-02T00:00:00,2025-02-03T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45136,122,NCLB Title I Part A Basic Targeted,,,2025-02-10T00:00:00,2025-04-18T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45136,122,NCLB Title I Part A Basic Targeted,,,2025-04-23T00:00:00,2025-05-23T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45148,122,NCLB Title I Part A Basic Targeted,,,2022-10-03T00:00:00,2023-05-24T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45148,122,NCLB Title I Part A Basic Targeted,,,2024-03-18T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45150,181,NSLP Free Meal Program,2022-08-09T00:00:00,2022-08-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45161,181,NSLP Free Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45161,182,NSLP Reduced-Price Meal Program,2022-08-09T00:00:00,2022-08-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45173,122,NCLB Title I Part A Basic Targeted,,,2019-09-23T00:00:00,2019-11-15T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45173,122,NCLB Title I Part A Basic Targeted,2021-10-11T00:00:00,2022-01-21T00:00:00,2021-10-11T00:00:00,2022-01-21T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45173,122,NCLB Title I Part A Basic Targeted,,,2022-12-05T00:00:00,2023-03-22T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45173,122,NCLB Title I Part A Basic Targeted,,,2024-12-02T00:00:00,2025-02-03T00:00:00,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '280'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Other Health Impairment (OHI)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",45202,144,Special Education,2022-03-08T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],45202,122,NCLB Title I Part A Basic Targeted,2022-01-18T00:00:00,2022-06-03T00:00:00,2022-01-18T00:00:00,2022-06-03T00:00:00,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '240'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Speech or Language Impairment (SLI)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",45207,144,Special Education,2018-07-12T00:00:00,2025-10-20T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45246,122,NCLB Title I Part A Basic Targeted,2021-10-11T00:00:00,2022-01-21T00:00:00,2021-10-11T00:00:00,2022-01-21T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45246,122,NCLB Title I Part A Basic Targeted,,,2024-03-18T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45251,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2023-01-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45252,182,NSLP Reduced-Price Meal Program,2022-08-10T00:00:00,2022-08-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45252,122,NCLB Title I Part A Basic Targeted,,,2024-02-26T00:00:00,2025-06-12T00:00:00,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '290'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Specific Learning Disability (SLD)'}, {'Name': 'DisabilityCode2', 'Value': ''}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",45284,144,Special Education,2021-04-21T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],45284,181,NSLP Free Meal Program,2019-08-22T00:00:00,2020-06-11T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45284,182,NSLP Reduced-Price Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45284,182,NSLP Reduced-Price Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45284,182,NSLP Reduced-Price Meal Program,2022-08-18T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45284,182,NSLP Reduced-Price Meal Program,2023-07-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45284,181,NSLP Free Meal Program,2025-02-03T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],45284,122,NCLB Title I Part A Basic Targeted,,,2019-10-21T00:00:00,2020-06-08T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45284,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-09-19T00:00:00,2023-08-22T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45308,181,NSLP Free Meal Program,2022-08-10T00:00:00,2022-08-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45308,182,NSLP Reduced-Price Meal Program,2023-08-02T00:00:00,2023-08-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
"[{'Name': 'DisabilityCode', 'Value': '320'}, {'Name': 'DisabilityCodeDescription', 'Value': 'Autism (AUT)'}, {'Name': 'DisabilityCode2', 'Value': '200'}, {'Name': 'DisabilityCode2Description', 'Value': ''}, {'Name': 'ParentalConsentDate', 'Value': '0001-01-01T00:00:00'}, {'Name': 'ResidenceStatusCode', 'Value': ''}]",45403,144,Special Education,2017-11-07T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],45403,182,NSLP Reduced-Price Meal Program,2020-08-24T00:00:00,2021-06-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45403,182,NSLP Reduced-Price Meal Program,2021-08-19T00:00:00,2022-06-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45403,182,NSLP Reduced-Price Meal Program,2022-08-18T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45403,182,NSLP Reduced-Price Meal Program,2023-07-03T00:00:00,2024-06-13T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45403,182,NSLP Reduced-Price Meal Program,2024-07-02T00:00:00,2024-07-02T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45403,182,NSLP Reduced-Price Meal Program,2024-07-02T00:00:00,,,,2025-2026,2026-02-22T00:23:38.893767
[],45403,305,LIP - Structured English Immersion Program or other predominantly English Language Instructional Models,2019-08-23T00:00:00,2022-10-10T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45698,182,NSLP Reduced-Price Meal Program,2022-08-09T00:00:00,2022-08-09T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45731,181,NSLP Free Meal Program,2023-04-17T00:00:00,2023-06-08T00:00:00,,,2025-2026,2026-02-22T00:23:38.893767
[],45731,122,NCLB Title I Part A Basic Targeted,,,2024-12-02T00:00:00,2025-02-03T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45731,122,NCLB Title I Part A Basic Targeted,,,2025-02-10T00:00:00,2025-04-18T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45897,122,NCLB Title I Part A Basic Targeted,,,2024-09-30T00:00:00,2024-11-14T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45897,122,NCLB Title I Part A Basic Targeted,,,2024-12-02T00:00:00,2025-02-03T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45897,122,NCLB Title I Part A Basic Targeted,,,2025-02-10T00:00:00,2025-04-18T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],45897,122,NCLB Title I Part A Basic Targeted,,,2025-04-23T00:00:00,2025-05-23T00:00:00,2025-2026,2026-02-22T00:23:38.893767
[],46406,101,504 Accommodation Plan,2025-10-15T00:00:00,,2025-10-15T00:00:00,,2025-2026,2026-02-22T00:23:38.893767
